			1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93
19	0.034	20	60.5 HR15Tw	86.5 HR15Tw	86.5 HR15Tw	89.5 HR15Tw	61.5 HR15Tw	88 HR15Tw	87 HR15Tw	88.5 HR15Tw	88.5 HR15Tw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	90.5 HR15Tw	91.5 HR15Tw	92.5 HR15Tw	92.5 HR15Tw	63.5 HR15Tw	91.5 HR15Tw	89.5 HR15Tw	89.5 HR15Tw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	86 HR15Tw	86 HR15Tw	90 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	75 HRHw	75 HR15Tw	82 HR15Tw	100 HRHw	92 HR15Tw	91 HR5T	67 HR15Tw	No reqm't	No reqm't	67 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	67 HR15Tw	60 HR15Tw	No reqm't	No reqm't	59 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
20	0.035	21	60.5 HR15Tw	86.5 HR15Tw	86.5 HR15Tw	89.5 HR15Tw	61.5 HR15Tw	88 HR15Tw	87 HR15Tw	88.5 HR15Tw	88.5 HR15Tw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	90.5 HR15Tw	91.5 HR15Tw	92.5 HR15Tw	92.5 HR15Tw	63.5 HR15Tw	91.5 HR15Tw	89.5 HR15Tw	89.5 HR15Tw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	86 HR15Tw	86 HR15Tw	90 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	75 HRHw	75 HR15Tw	82 HR15Tw	100 HRHw	92 HR15Tw	91 HR5T	67 HR15Tw	No reqm't	No reqm't	67 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	67 HR15Tw	60 HR15Tw	No reqm't	No reqm't	59 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
21	0.036	22	60.5 HR15Tw	86.5 HR15Tw	86.5 HR15Tw	89.5 HR15Tw	61.5 HR15Tw	88 HR15Tw	87 HR15Tw	88.5 HR15Tw	88.5 HR15Tw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	90.5 HR15Tw	91.5 HR15Tw	92.5 HR15Tw	92.5 HR15Tw	63.5 HR15Tw	91.5 HR15Tw	89.5 HR15Tw	89.5 HR15Tw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	86 HR15Tw	86 HR15Tw	90 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	75 HRHw	75 HR15Tw	82 HR15Tw	100 HRHw	92 HR15Tw	91 HR5T	67 HR15Tw	No reqm't	No reqm't	67 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	67 HR15Tw	60 HR15Tw	No reqm't	No reqm't	59 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
22	0.037	23	60.5 HR15Tw	86.5 HR15Tw	86.5 HR15Tw	89.5 HR15Tw	61.5 HR15Tw	88 HR15Tw	87 HR15Tw	88.5 HR15Tw	88.5 HR15Tw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	90.5 HR15Tw	91.5 HR15Tw	92.5 HR15Tw	92.5 HR15Tw	63.5 HR15Tw	91.5 HR15Tw	89.5 HR15Tw	89.5 HR15Tw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	86 HR15Tw	86 HR15Tw	90 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	75 HRHw	75 HR15Tw	82 HR15Tw	100 HRHw	92 HR15Tw	91 HR5T	67 HR15Tw	No reqm't	No reqm't	67 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	67 HR15Tw	60 HR15Tw	No reqm't	No reqm't	59 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
23	0.038	24	60.5 HR15Tw	86.5 HR15Tw	86.5 HR15Tw	89.5 HR15Tw	61.5 HR15Tw	88 HR15Tw	87 HR15Tw	88.5 HR15Tw	88.5 HR15Tw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	90.5 HR15Tw	91.5 HR15Tw	92.5 HR15Tw	92.5 HR15Tw	63.5 HR15Tw	91.5 HR15Tw	89.5 HR15Tw	89.5 HR15Tw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	86 HR15Tw	86 HR15Tw	90 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	75 HRHw	75 HR15Tw	82 HR15Tw	100 HRHw	92 HR15Tw	91 HR5T	67 HR15Tw	No reqm't	No reqm't	67 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	67 HR15Tw	60 HR15Tw	No reqm't	No reqm't	59 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
24	0.039	25	60.5 HR15Tw	86.5 HR15Tw	86.5 HR15Tw	89.5 HR15Tw	61.5 HR15Tw	88 HR15Tw	87 HR15Tw	88.5 HR15Tw	88.5 HR15Tw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	90.5 HR15Tw	91.5 HR15Tw	92.5 HR15Tw	92.5 HR15Tw	63.5 HR15Tw	91.5 HR15Tw	89.5 HR15Tw	89.5 HR15Tw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	86 HR15Tw	86 HR15Tw	90 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	87 HR15Tw	87 HR15Tw	88 HR15Tw	91 HR15Tw	75 HRHw	75 HR15Tw	82 HR15Tw	100 HRHw	92 HR15Tw	91 HR5T	67 HR15Tw	No reqm't	No reqm't	67 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	67 HR15Tw	60 HR15Tw	No reqm't	No reqm't	59 HR15Tw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
25	0.040	26	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
26	0.041	27	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
27	0.042	28	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
28	0.043	29	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
29	0.044	30	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
30	0.045	31	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
31	0.046	32	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
32	0.047	33	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
33	0.048	34	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
34	0.049	35	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
35	0.050	36	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
36	0.051	37	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
37	0.052	38	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
38	0.053	39	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HR15Tw	70 HR15Tw	86 HR15Tw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	83 HRBw	83 HRBw	84 HRBw	87 HRBw	75 HRHw	82 HREw	97 HREw	100 HRHw	94 HRBw	89 HRBw	65 HREw	No reqm't	No reqm't	65 HREw	No reqm't	No reqm't	No reqm't	No reqm't	65 HREw	52.5 HREw	No reqm't	No reqm't	51.5 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	70 HREw	No reqm't	No reqm't	No reqm't	74 HREw	No reqm't	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	94 HRBw
